files_A,files_B,overlap,overlap_ratio,total_changed_lines_A,total_changed_lines_B,total_overlap_ranges,total_overlap_lines,same_file_line_overlap_ratio,max_file_overlap,same_file_churn,churn,conflict
0,4,0,0.0,0,119,0,0,0.0,0,0,4.787491742782046,0
68,4,0,0.0,1404,46,0,0,0.0,0,0,7.280008252884188,0
4,2,0,0.0,34,235,0,0,0.0,0,0,5.598421958998375,0
1,25,0,0.0,4,2999,0,0,0.0,0,0,8.007700012884026,0
0,6,0,0.0,0,63,0,0,0.0,0,0,4.1588830833596715,0
6,13,1,0.05555555555555555,63,2556,2,6,0.002290950744558992,4,8,7.8709295967551425,1
0,2,0,0.0,0,14,0,0,0.0,0,0,2.70805020110221,0
1,139,1,0.007194244604316547,21,11845,0,0,0.0,0,9,9.38151671766514,1
202,1,0,0.0,18930,2,0,0,0.0,0,0,9.84866171025235,0
141,1,1,0.0070921985815602835,12353,64,1,7,0.0005637432552146252,7,5,9.426902311924838,0
190,1,0,0.0,18382,2,0,0,0.0,0,0,9.819290393735372,0
82,2,1,0.012048192771084338,7186,200,0,0,0.0,0,18,8.907476977528738,0
0,3,0,0.0,0,376,0,0,0.0,0,0,5.932245187448011,0
0,3,0,0.0,0,276,0,0,0.0,0,0,5.6240175061873385,0
3,107,2,0.018518518518518517,277,7333,2,18,0.0023653088042049934,12,26,8.937349848267392,1
87,1,0,0.0,6769,23,0,0,0.0,0,0,8.823647949191303,0
1,3,0,0.0,21,425,0,0,0.0,0,0,6.102558594613569,0
83,1,0,0.0,6295,21,0,0,0.0,0,0,8.7509996908987,0
3,103,2,0.019230769230769232,425,6963,2,16,0.002165674066053059,10,25,8.907747686788648,1
2,0,0,0.0,41,0,0,0,0.0,0,0,3.7376696182833684,0
75,1,0,0.0,6061,2,0,0,0.0,0,0,8.710124927322207,0
75,1,1,0.013333333333333334,6022,39,2,42,0.006929549579277347,33,36,8.709795057617749,0
1,75,1,0.013333333333333334,2,6022,1,3,0.00049800796812749,3,6,8.703672758358856,1
71,1,0,0.0,6004,5,0,0,0.0,0,0,8.701180027529253,0
74,1,1,0.013513513513513514,6011,6,1,6,0.0009971746717633372,6,3,8.70251025718999,0
74,1,1,0.013513513513513514,5980,31,3,18,0.002994510064881051,11,7,8.701512750872865,0
70,2,1,0.014084507042253521,5953,14,0,0,0.0,0,5,8.694167141883597,0
71,2,0,0.0,5950,16,0,0,0.0,0,0,8.693999567522082,0
4,66,2,0.029411764705882353,68,5869,1,1,0.0001684352366515075,1,26,8.689127655323706,0
5,3,0,0.0,31,66,0,0,0.0,0,0,4.584967478670572,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,4,1,0.25,12,17,0,0,0.0,0,3,3.4011973816621555,0
0,1,0,0.0,0,12,0,0,0.0,0,0,2.5649493574615367,0
2,17,1,0.05555555555555555,150,987,1,4,0.003518029903254178,4,3,7.037027614686276,0
8,1,0,0.0,457,29,0,0,0.0,0,0,6.18826412308259,0
4,1,0,0.0,107,316,0,0,0.0,0,0,6.049733455231958,0
6,2,0,0.0,140,9,0,0,0.0,0,0,5.0106352940962555,0
15,2,1,0.0625,574,98,0,0,0.0,0,2,6.511745329644728,0
1,4,1,0.25,285,42,3,26,0.07951070336391437,12,16,5.793013608384144,1
3,1,0,0.0,35,7,0,0,0.0,0,0,3.7612001156935624,0
1,1,0,0.0,2,29,0,0,0.0,0,0,3.4657359027997265,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
14,1,1,0.07142857142857142,524,10,0,0,0.0,0,3,6.282266746896006,0
2,1,0,0.0,5,13,0,0,0.0,0,0,2.9444389791664403,0
2,2,0,0.0,5,17,0,0,0.0,0,0,3.1354942159291497,0
6,1,1,0.16666666666666666,288,14,0,0,0.0,0,5,5.713732805509369,0
7,1,0,0.0,454,3,0,0,0.0,0,0,6.126869184114185,0
11,1,1,0.09090909090909091,450,4,0,0,0.0,0,8,6.12029741895095,0
6,1,0,0.0,262,187,0,0,0.0,0,0,6.1092475827643655,0
2,1,0,0.0,83,11,0,0,0.0,0,0,4.553876891600541,0
3,2,0,0.0,169,83,0,0,0.0,0,0,5.53338948872752,0
7,1,1,0.14285714285714285,169,35,0,0,0.0,0,10,5.3230099791384085,0
30,1,1,0.03333333333333333,769,125,1,11,0.012304250559284116,11,9,6.796823718274855,0
31,1,0,0.0,880,4,0,0,0.0,0,0,6.785587645007929,0
1,28,1,0.03571428571428571,35,737,1,6,0.007772020725388601,6,7,6.650279048587422,1
0,32,0,0.0,0,990,0,0,0.0,0,0,6.898714534329988,0
15,1,0,0.0,650,7,0,0,0.0,0,0,6.489204931325317,0
14,1,0,0.0,603,47,0,0,0.0,0,0,6.478509642208569,0
14,1,1,0.07142857142857142,557,46,0,0,0.0,0,3,6.403574197934815,0
13,1,0,0.0,468,107,0,0,0.0,0,0,6.3561076606958915,0
11,3,1,0.07692307692307693,281,169,0,0,0.0,0,2,6.111467339502679,0
14,1,0,0.0,510,13,0,0,0.0,0,0,6.261491684321042,0
13,1,0,0.0,503,7,0,0,0.0,0,0,6.236369590203704,0
10,2,0,0.0,376,123,0,0,0.0,0,0,6.214608098422191,0
6,1,0,0.0,98,47,0,0,0.0,0,0,4.983606621708336,0
0,2,0,0.0,0,13,0,0,0.0,0,0,2.6390573296152584,0
4,1,0,0.0,195,49,0,0,0.0,0,0,5.501258210544727,0
1,2,0,0.0,2,189,0,0,0.0,0,0,5.2574953720277815,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,8,0,0.0,0,74,0,0,0.0,0,0,4.31748811353631,0
0,1,0,0.0,0,28,0,0,0.0,0,0,3.367295829986474,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,0,0,0.0,2,0,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,7,0,0.0,0,138,0,0,0.0,0,0,4.9344739331306915,0
1,3,0,0.0,2,21,0,0,0.0,0,0,3.1780538303479458,0
5,3,0,0.0,42,21,0,0,0.0,0,0,4.1588830833596715,0
2,2,0,0.0,10,26,0,0,0.0,0,0,3.6109179126442243,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
1,2,0,0.0,27,61,0,0,0.0,0,0,4.48863636973214,0
0,1,0,0.0,0,27,0,0,0.0,0,0,3.332204510175204,0
897,1,0,0.0,8227,27,0,0,0.0,0,0,9.018574356354229,0
0,1,0,0.0,0,147,0,0,0.0,0,0,4.997212273764115,0
897,1,0,0.0,7375,147,0,0,0.0,0,0,8.925720273560222,0
1,8,0,0.0,74,83,0,0,0.0,0,0,5.062595033026967,0
5,1,1,0.2,328,74,0,0,0.0,0,5,5.998936561946683,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
895,1,0,0.0,6442,34,0,0,0.0,0,0,8.776012719182917,0
0,1,0,0.0,0,10,0,0,0.0,0,0,2.3978952727983707,0
896,1,0,0.0,6925,10,0,0,0.0,0,0,8.844480518460378,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
896,1,0,0.0,6923,2,0,0,0.0,0,0,8.843037724962366,0
1,2,0,0.0,9,11,0,0,0.0,0,0,3.044522437723423,0
0,1,0,0.0,0,6,0,0,0.0,0,0,1.9459101490553132,0
1,1,0,0.0,4,2,0,0,0.0,0,0,1.9459101490553132,0
0,2,0,0.0,0,90,0,0,0.0,0,0,4.51085950651685,0
896,2,0,0.0,6748,90,0,0,0.0,0,0,8.830396801098097,0
1,1,0,0.0,2,4,0,0,0.0,0,0,1.9459101490553132,0
11,1,1,0.09090909090909091,455,162,1,162,0.2625607779578606,162,2,6.42648845745769,1
12,1,1,0.08333333333333333,455,0,1,33,0.07252747252747253,33,2,6.1224928095143865,0
0,8,0,0.0,0,273,0,0,0.0,0,0,5.6131281063880705,0
884,14,5,0.005599104143337066,6012,299,12,71,0.011250198066867374,12,25,8.750207862525711,1
6,1,0,0.0,45,73,0,0,0.0,0,0,4.77912349311153,0
0,1,0,0.0,0,99,0,0,0.0,0,0,4.605170185988092,0
1,1,0,0.0,98,2,0,0,0.0,0,0,4.61512051684126,0
0,7,0,0.0,0,42,0,0,0.0,0,0,3.7612001156935624,0
886,7,3,0.0033707865168539327,7595,42,1,3,0.00039282440748985203,3,16,8.940891067785461,0
0,1,0,0.0,0,5,0,0,0.0,0,0,1.791759469228055,0
0,2,0,0.0,0,138,0,0,0.0,0,0,4.9344739331306915,0
884,2,0,0.0,6217,138,0,0,0.0,0,0,8.757154527656606,0
884,1,0,0.0,6989,41,0,0,0.0,0,0,8.858084222199162,0
0,3,0,0.0,0,130,0,0,0.0,0,0,4.875197323201151,0
24,3,1,0.038461538461538464,511,130,0,0,0.0,0,6,6.464588303689961,0
0,17,0,0.0,0,329,0,0,0.0,0,0,5.799092654460526,0
877,17,1,0.0011198208286674132,5533,295,0,0,0.0,0,14,8.67060073804555,0
0,1,0,0.0,0,1,0,0,0.0,0,0,0.6931471805599453,0
6,1,0,0.0,79,73,0,0,0.0,0,0,5.030437921392435,0
1,1,0,0.0,15,35,0,0,0.0,0,0,3.9318256327243257,0
31,1,0,0.0,1847,15,0,0,0.0,0,0,7.529943370601589,0
0,2,0,0.0,0,25,0,0,0.0,0,0,3.258096538021482,0
0,2,0,0.0,0,209,0,0,0.0,0,0,5.3471075307174685,0
899,2,0,0.0,14429,209,0,0,0.0,0,0,9.591444479171411,0
0,2,0,0.0,0,246,0,0,0.0,0,0,5.5093883366279774,0
880,2,0,0.0,5596,246,0,0,0.0,0,0,8.672999642554437,0
0,2,0,0.0,0,184,0,0,0.0,0,0,5.220355825078324,0
939,2,0,0.0,28667,184,0,0,0.0,0,0,10.269934593623564,0
0,1,0,0.0,0,12,0,0,0.0,0,0,2.5649493574615367,0
873,1,0,0.0,4621,12,0,0,0.0,0,0,8.441175704992322,0
0,1,0,0.0,0,14,0,0,0.0,0,0,2.70805020110221,0
873,1,0,0.0,4607,14,0,0,0.0,0,0,8.438582790834326,0
0,1,0,0.0,0,14,0,0,0.0,0,0,2.70805020110221,0
879,17,8,0.009009009009009009,5372,793,13,122,0.019789132197891322,24,36,8.726805608446096,0
2,1,0,0.0,57,118,0,0,0.0,0,0,5.170483995038151,0
0,2,0,0.0,0,57,0,0,0.0,0,0,4.060443010546419,0
878,2,0,0.0,5232,57,0,0,0.0,0,0,8.573573524852344,0
18,1,0,0.0,922,118,0,0,0.0,0,0,6.947937068614969,0
0,1,0,0.0,0,127,0,0,0.0,0,0,4.852030263919617,0
878,1,0,0.0,5070,127,0,0,0.0,0,0,8.556029215201436,0
0,1,0,0.0,0,8,0,0,0.0,0,0,2.1972245773362196,0
880,1,0,0.0,6561,8,0,0,0.0,0,0,8.790269111478656,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
880,1,0,0.0,6088,2,0,0,0.0,0,0,8.714567550836485,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
872,1,0,0.0,4361,2,0,0,0.0,0,0,8.381144346952961,0
0,2,0,0.0,0,62,0,0,0.0,0,0,4.143134726391533,0
871,2,0,0.0,4316,62,0,0,0.0,0,0,8.384575666801398,0
0,1,0,0.0,0,154,0,0,0.0,0,0,5.043425116919247,0
877,1,0,0.0,4222,154,0,0,0.0,0,0,8.384118837190895,0
17,1,1,0.058823529411764705,961,147,5,148,0.13357400722021662,85,11,7.011213987350367,0
0,1,0,0.0,0,38,0,0,0.0,0,0,3.6635616461296463,0
875,1,0,0.0,4118,38,0,0,0.0,0,0,8.332548939252638,0
0,1,0,0.0,0,19,0,0,0.0,0,0,2.995732273553991,0
880,1,0,0.0,6813,19,0,0,0.0,0,0,8.829519094780778,0
0,1,0,0.0,0,104,0,0,0.0,0,0,4.653960350157523,0
869,1,0,0.0,3929,104,0,0,0.0,0,0,8.302513718514158,0
2,1,0,0.0,41,34,0,0,0.0,0,0,4.330733340286331,0
0,1,0,0.0,0,34,0,0,0.0,0,0,3.5553480614894135,0
0,2,0,0.0,0,41,0,0,0.0,0,0,3.7376696182833684,0
869,2,1,0.0011494252873563218,3834,41,0,0,0.0,0,4,8.262558973010657,0
0,2,0,0.0,0,127,0,0,0.0,0,0,4.852030263919617,0
940,2,0,0.0,29325,127,0,0,0.0,0,0,10.29055105146374,0
0,1,0,0.0,0,17,0,0,0.0,0,0,2.8903717578961645,0
936,1,0,0.0,26696,17,0,0,0.0,0,0,10.19294305153705,0
0,1,0,0.0,0,11,0,0,0.0,0,0,2.4849066497880004,0
0,2,0,0.0,0,159,0,0,0.0,0,0,5.075173815233827,0
940,2,0,0.0,28711,159,0,0,0.0,0,0,10.270592910089658,0
0,1,0,0.0,0,40,0,0,0.0,0,0,3.713572066704308,0
943,1,0,0.0,30206,40,0,0,0.0,0,0,10.317152284987246,0
0,2,0,0.0,0,72,0,0,0.0,0,0,4.290459441148391,0
877,2,0,0.0,4826,72,0,0,0.0,0,0,8.496786381638575,0
0,4,0,0.0,0,269,0,0,0.0,0,0,5.598421958998375,0
880,4,0,0.0,7939,269,0,0,0.0,0,0,9.012986392348266,0
1,2,0,0.0,2,23,0,0,0.0,0,0,3.258096538021482,0
20,1,0,0.0,2042,1,0,0,0.0,0,0,7.622663951323595,0
29,1,0,0.0,2117,22,0,0,0.0,0,0,7.668561108015897,0
27,1,1,0.037037037037037035,2093,2,0,0,0.0,0,8,7.647786045440933,0
18,4,1,0.047619047619047616,1900,155,0,0,0.0,0,6,7.628517626575055,0
15,1,0,0.0,1849,14,0,0,0.0,0,0,7.530479995245536,0
16,1,0,0.0,1824,62,0,0,0.0,0,0,7.54274354536855,0
14,1,0,0.0,1795,12,0,0,0.0,0,0,7.4999765409521215,0
25,1,0,0.0,1970,20,0,0,0.0,0,0,7.596392304064196,0
12,2,1,0.07692307692307693,1703,72,0,0,0.0,0,3,7.4821189235521155,0
11,2,1,0.08333333333333333,1443,260,0,0,0.0,0,2,7.440733707389261,0
9,1,0,0.0,428,1,0,0,0.0,0,0,6.063785208687608,0
11,1,0,0.0,370,97,0,0,0.0,0,0,6.148468295917647,0
9,2,0,0.0,398,103,0,0,0.0,0,0,6.218600119691729,0
9,1,0,0.0,411,4,0,0,0.0,0,0,6.030685260261263,0
3,1,0,0.0,277,33,0,0,0.0,0,0,5.739792912179234,0
2,0,0,0.0,37,0,0,0,0.0,0,0,3.6375861597263857,0
1,2,0,0.0,14,37,0,0,0.0,0,0,3.9512437185814275,0
462,1,1,0.0021645021645021645,40707,2,0,0,0.0,0,4,10.614229041497024,1
1,0,0,0.0,9,0,0,0,0.0,0,0,2.302585092994046,0
10,10,10,1.0,208,62,21,168,0.6222222222222222,15,47,5.602118820879701,1
193,1,1,0.0051813471502590676,16022,13,1,19,0.0011849080137199875,19,2,9.682591473762397,1
102,2,1,0.009708737864077669,10189,321,0,0,0.0,0,27,9.260177606823355,0
45,1,0,0.0,2145,11,0,0,0.0,0,0,7.676473646389156,0
12,1,0,0.0,339,5,0,0,0.0,0,0,5.84354441703136,0
1,1,1,1.0,3,1,0,0,0.0,0,2,1.6094379124341003,0
1,1,0,0.0,104,2,0,0,0.0,0,0,4.672828834461906,0
0,2,0,0.0,0,144,0,0,0.0,0,0,4.976733742420574,0
40,2,1,0.024390243902439025,1339,137,0,0,0.0,0,9,7.29776828253138,0
2,62,1,0.015873015873015872,136,2849,0,0,0.0,0,12,8.001689978099135,0
0,1,0,0.0,0,3,0,0,0.0,0,0,1.3862943611198906,0
226,4,3,0.013215859030837005,13366,287,0,0,0.0,0,62,9.521787797978225,0
239,1,1,0.0041841004184100415,13900,43,1,16,0.0011475292261349781,16,17,9.542804587199857,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
77,1,0,0.0,3326,11,0,0,0.0,0,0,8.11312710422178,0
4,1,0,0.0,126,92,0,0,0.0,0,0,5.389071729816501,0
109,2,0,0.0,4451,61,0,0,0.0,0,0,8.414717399827001,0
3,99,2,0.02,282,2811,1,11,0.003556417717426447,11,22,8.037220031133012,1
34,1,0,0.0,371,6,0,0,0.0,0,0,5.934894195619588,0
38,1,0,0.0,359,5,0,0,0.0,0,0,5.8998973535824915,0
4,2,0,0.0,76,5,0,0,0.0,0,0,4.406719247264253,0
11,1,0,0.0,289,38,0,0,0.0,0,0,5.793013608384144,0
2,3,0,0.0,24,57,0,0,0.0,0,0,4.406719247264253,0
3,75,2,0.02631578947368421,49,3407,1,10,0.0028935185185185184,10,22,8.148156439921625,1
2,6,2,0.3333333333333333,26,136,2,31,0.19135802469135801,19,4,5.093750200806762,0
1,1,0,0.0,5,5,0,0,0.0,0,0,2.3978952727983707,0
25,3,0,0.0,855,10,0,0,0.0,0,0,6.763884908562435,0
418,2,1,0.002386634844868735,10428,182,0,0,0.0,0,33,9.269646477873591,0
0,2,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
3,1,0,0.0,18,2,0,0,0.0,0,0,3.044522437723423,0
0,2,0,0.0,0,8,0,0,0.0,0,0,2.1972245773362196,0
605,1,1,0.001652892561983471,48105,2,0,0,0.0,0,10,10.781203762430508,0
4,1,0,0.0,82,3,0,0,0.0,0,0,4.454347296253507,0
12,3,0,0.0,239,76,0,0,0.0,0,0,5.755742213586912,0
0,2,0,0.0,0,10,0,0,0.0,0,0,2.3978952727983707,0
0,1,0,0.0,0,5,0,0,0.0,0,0,1.791759469228055,0
161,1,1,0.006211180124223602,2199,56,0,0,0.0,0,3,7.721348612617949,0
0,3,0,0.0,0,58,0,0,0.0,0,0,4.07753744390572,0
12,2,0,0.0,202,54,0,0,0.0,0,0,5.54907608489522,0
17,1,0,0.0,220,31,0,0,0.0,0,0,5.529429087511423,0
18,1,0,0.0,549,12,0,0,0.0,0,0,6.331501849893691,0
16,1,0,0.0,537,11,0,0,0.0,0,0,6.3080984415095305,0
31,1,0,0.0,604,11,0,0,0.0,0,0,6.423246963533519,0
2,2,0,0.0,81,29,0,0,0.0,0,0,4.709530201312334,0
38,2,1,0.02564102564102564,1019,81,0,0,0.0,0,7,7.00397413672268,0
0,8,0,0.0,0,18,0,0,0.0,0,0,2.9444389791664403,0
11,3,0,0.0,522,6,0,0,0.0,0,0,6.270988431858299,0
0,3,0,0.0,0,42,0,0,0.0,0,0,3.7612001156935624,0
20,2,1,0.047619047619047616,795,45,0,0,0.0,0,6,6.734591659972948,0
0,2,0,0.0,0,34,0,0,0.0,0,0,3.5553480614894135,0
57,1,0,0.0,1943,40,0,0,0.0,0,0,7.592870287844818,0
0,3,0,0.0,0,56,0,0,0.0,0,0,4.04305126783455,0
0,1,0,0.0,0,109,0,0,0.0,0,0,4.700480365792417,0
1,1,0,0.0,23,87,0,0,0.0,0,0,4.709530201312334,0
5,2,1,0.16666666666666666,360,51,0,0,0.0,0,2,6.021023349349527,0
10,2,0,0.0,190,46,0,0,0.0,0,0,5.4680601411351315,0
0,1,0,0.0,0,1,0,0,0.0,0,0,0.6931471805599453,0
3,1,0,0.0,140,4,0,0,0.0,0,0,4.976733742420574,0
11,1,0,0.0,251,2,0,0,0.0,0,0,5.537334267018537,0
110,3,3,0.02727272727272727,6213,118,0,0,0.0,0,33,8.753371421000903,0
267,1,1,0.003745318352059925,20857,6,0,0,0.0,0,2,9.94578046472638,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
7,1,0,0.0,73,4,0,0,0.0,0,0,4.356708826689592,0
1,2,0,0.0,4,56,0,0,0.0,0,0,4.110873864173311,0
0,2,0,0.0,0,88,0,0,0.0,0,0,4.48863636973214,0
5,3,0,0.0,51,104,0,0,0.0,0,0,5.049856007249537,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
20,1,1,0.05,2679,3,0,0,0.0,0,3,7.894690850425624,0
128,2,1,0.007751937984496124,7700,134,0,0,0.0,0,26,8.966356154790121,0
2,1,0,0.0,356,2,0,0,0.0,0,0,5.883322388488279,0
160,2,1,0.006211180124223602,9368,356,1,5,0.0005141916906622789,5,30,9.182455168486648,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,6,0,0,0.0,0,0,1.9459101490553132,0
1,9,0,0.0,6,218,0,0,0.0,0,0,5.41610040220442,0
0,2,0,0.0,0,10,0,0,0.0,0,0,2.3978952727983707,0
0,1,0,0.0,0,5,0,0,0.0,0,0,1.791759469228055,0
16,1,0,0.0,359,28,0,0,0.0,0,0,5.961005339623274,0
2,1,0,0.0,65,22,0,0,0.0,0,0,4.477336814478207,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,1,0,0.0,2,2,0,0,0.0,0,0,1.6094379124341003,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
12,1,0,0.0,872,2,0,0,0.0,0,0,6.774223886357614,0
34,1,0,0.0,1204,23,0,0,0.0,0,0,7.113142108707088,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
13,1,0,0.0,316,9,0,0,0.0,0,0,5.786897381366708,0
15,2,0,0.0,351,19,0,0,0.0,0,0,5.916202062607435,0
4,2,0,0.0,67,105,0,0,0.0,0,0,5.153291594497779,0
18,2,0,0.0,464,106,0,0,0.0,0,0,6.3473892096560105,0
0,2,0,0.0,0,28,0,0,0.0,0,0,3.367295829986474,0
7,2,1,0.125,86,25,0,0,0.0,0,2,4.718498871295094,0
0,1,0,0.0,0,7,0,0,0.0,0,0,2.0794415416798357,0
582,1,1,0.001718213058419244,42431,7,2,12,0.0002827654460624912,8,39,10.655823029773595,1
97,2,2,0.020618556701030927,4762,75,0,0,0.0,0,5,8.484256691169973,0
33,2,0,0.0,1039,5,0,0,0.0,0,0,6.951772164398911,0
19,2,0,0.0,532,26,0,0,0.0,0,0,6.326149473155099,0
8,2,1,0.1111111111111111,212,160,0,0,0.0,0,5,5.921578419643816,0
12,2,0,0.0,78,206,0,0,0.0,0,0,5.652489180268651,0
8,2,1,0.1111111111111111,196,75,0,0,0.0,0,2,5.605802066295998,0
8,2,0,0.0,315,73,0,0,0.0,0,0,5.963579343618446,0
0,10,0,0.0,0,2140,0,0,0.0,0,0,7.669028288589683,0
155,5,1,0.006289308176100629,1107,80,0,0,0.0,0,2,7.080026499922591,0
3,1,0,0.0,29,10,0,0,0.0,0,0,3.6888794541139363,0
79,3,3,0.0379746835443038,2422,76,1,5,0.0020016012810248197,5,22,7.823645930834952,0
179,1,1,0.00558659217877095,6509,3,0,0,0.0,0,35,8.781555458546402,0
101,4,1,0.009615384615384616,4041,200,0,0,0.0,0,3,8.352790135124629,0
17,1,0,0.0,653,16,0,0,0.0,0,0,6.507277712385012,0
7,2,0,0.0,214,83,0,0,0.0,0,0,5.697093486505405,0
12,1,1,0.08333333333333333,268,25,0,0,0.0,0,9,5.683579767338681,0
0,4,0,0.0,0,8,0,0,0.0,0,0,2.1972245773362196,0
2,1,1,0.5,20,1,0,0,0.0,0,8,3.091042453358316,0
1,1,1,1.0,10,2,0,0,0.0,0,5,2.5649493574615367,0
1,1,1,1.0,8,2,0,0,0.0,0,4,2.3978952727983707,0
27,1,1,0.037037037037037035,2132,2,0,0,0.0,0,27,7.666221925662725,0
1,8,1,0.125,2,70,1,7,0.09722222222222222,7,13,4.290459441148391,1
0,18,0,0.0,0,0,0,0,0.0,0,0,0.0,0
0,1,0,0.0,0,21,0,0,0.0,0,0,3.091042453358316,0
1,1,0,0.0,29,2,0,0,0.0,0,0,3.4657359027997265,0
